date,platform,campaign_name,ad_group_name,ad_name,impressions,clicks,cost,conversions,revenue,device,keyword,creative_name,landing_page,purchases,leads,memo
"2026-04-21","GOOGLE","구매 전환","핵심 키워드","소재 07","4160","87","56985","2.7","136350","desktop","구매 전환 키워드","소재 07","https://example.com/구매-전환","1.6","1.1",""
"2026-04-21","GOOGLE","브랜드 검색","경쟁사","소재 12","4580","110","82500","4.1","241900","mobile","브랜드 검색 키워드","소재 12","https://example.com/브랜드-검색","2.5","1.6",""
"2026-04-21","GOOGLE","리드 확보","관심사","소재 17","5000","135","114075","5.8","391500","desktop","리드 확보 키워드","소재 17","https://example.com/리드-확보","3.5","2.3",""
"2026-04-21","META","콘텐츠 유입","핵심 키워드","소재 03","4000","72","43200","1.8","75600","mobile","","소재 03","https://example.com/콘텐츠-유입","1.1","0.7",""
"2026-04-21","META","구매 전환","경쟁사","소재 08","4420","93","64635","2.9","146450","desktop","","소재 08","https://example.com/구매-전환","1.7","1.2",""
"2026-04-21","META","브랜드 검색","관심사","소재 13","4840","116","91640","4.3","253700","mobile","","소재 13","https://example.com/브랜드-검색","2.6","1.7",""
"2026-04-21","META","리드 확보","장바구니","소재 18","5260","142","125670","6.1","411750","desktop","","소재 18","https://example.com/리드-확보","3.7","2.4",""
"2026-04-21","KAKAO","콘텐츠 유입","경쟁사","소재 04","4260","77","49280","1.9","79800","mobile","","소재 04","https://example.com/콘텐츠-유입","1.1","0.8",""
"2026-04-21","KAKAO","구매 전환","관심사","소재 09","4680","98","72030","3","151500","desktop","","소재 09","https://example.com/구매-전환","1.8","1.2",""
"2026-04-21","KAKAO","브랜드 검색","장바구니","소재 14","5100","122","101260","4.5","265500","mobile","","소재 14","https://example.com/브랜드-검색","2.7","1.8",""
"2026-04-21","KAKAO","리드 확보","신규 고객","소재 19","5520","149","137825","6.4","432000","desktop","","소재 19","https://example.com/리드-확보","3.8","2.6",""
"2026-04-22","NAVER","프로모션","PC","소재 01","3445","62","32240","1.6","67200","mobile","프로모션 키워드","소재 01","https://example.com/프로모션","1","0.6",""
"2026-04-22","NAVER","콘텐츠 유입","지역 타겟","소재 05","3865","81","49815","2.5","126250","desktop","콘텐츠 유입 키워드","소재 05","https://example.com/콘텐츠-유입","1.5","1",""
"2026-04-22","NAVER","구매 전환","유사 타겟","소재 09","4285","103","73130","3.8","224200","mobile","구매 전환 키워드","소재 09","https://example.com/구매-전환","2.3","1.5",""
"2026-04-22","NAVER","브랜드 검색","핵심 키워드","소재 13","4705","127","102235","5.5","371250","desktop","브랜드 검색 키워드","소재 13","https://example.com/브랜드-검색","3.3","2.2",""
"2026-04-22","GOOGLE","프로모션","지역 타겟","소재 02","3705","67","37520","1.7","71400","mobile","프로모션 키워드","소재 02","https://example.com/프로모션","1","0.7",""
"2026-04-22","GOOGLE","콘텐츠 유입","유사 타겟","소재 06","4125","87","56985","2.7","136350","desktop","콘텐츠 유입 키워드","소재 06","https://example.com/콘텐츠-유입","1.6","1.1",""
"2026-04-22","GOOGLE","구매 전환","핵심 키워드","소재 10","4545","109","81750","4","236000","mobile","구매 전환 키워드","소재 10","https://example.com/구매-전환","2.4","1.6",""
"2026-04-22","GOOGLE","브랜드 검색","경쟁사","소재 14","4965","134","113230","5.8","391500","desktop","브랜드 검색 키워드","소재 14","https://example.com/브랜드-검색","3.5","2.3",""
"2026-04-22","META","프로모션","유사 타겟","소재 03","3965","71","42600","1.8","75600","mobile","","소재 03","https://example.com/프로모션","1.1","0.7",""
"2026-04-22","META","콘텐츠 유입","핵심 키워드","소재 07","4385","92","63940","2.9","146450","desktop","","소재 07","https://example.com/콘텐츠-유입","1.7","1.2",""
"2026-04-22","META","구매 전환","경쟁사","소재 11","4805","115","90850","4.3","253700","mobile","","소재 11","https://example.com/구매-전환","2.6","1.7",""
"2026-04-22","META","브랜드 검색","관심사","소재 15","5225","141","124785","6.1","411750","desktop","","소재 15","https://example.com/브랜드-검색","3.7","2.4",""
"2026-04-22","KAKAO","프로모션","핵심 키워드","소재 04","4225","76","48640","1.9","79800","mobile","","소재 04","https://example.com/프로모션","1.1","0.8",""
"2026-04-22","KAKAO","콘텐츠 유입","경쟁사","소재 08","4645","98","72030","3","151500","desktop","","소재 08","https://example.com/콘텐츠-유입","1.8","1.2",""
"2026-04-22","KAKAO","구매 전환","관심사","소재 12","5065","122","101260","4.5","265500","mobile","","소재 12","https://example.com/구매-전환","2.7","1.8",""
"2026-04-22","KAKAO","브랜드 검색","장바구니","소재 16","5485","148","136900","6.4","432000","desktop","","소재 16","https://example.com/브랜드-검색","3.8","2.6",""
"2026-04-23","NAVER","리타겟팅","모바일","소재 01","3410","61","31720","1.5","63000","mobile","리타겟팅 키워드","소재 01","https://example.com/리타겟팅","0.9","0.6",""
"2026-04-23","NAVER","프로모션","PC","소재 04","3830","80","49200","2.5","126250","desktop","프로모션 키워드","소재 04","https://example.com/프로모션","1.5","1",""
"2026-04-23","NAVER","콘텐츠 유입","지역 타겟","소재 07","4250","102","72420","3.8","224200","mobile","콘텐츠 유입 키워드","소재 07","https://example.com/콘텐츠-유입","2.3","1.5",""
"2026-04-23","NAVER","구매 전환","유사 타겟","소재 10","4670","126","101430","5.4","364500","desktop","구매 전환 키워드","소재 10","https://example.com/구매-전환","3.2","2.2",""
"2026-04-23","GOOGLE","리타겟팅","PC","소재 02","3670","66","36960","1.7","71400","mobile","리타겟팅 키워드","소재 02","https://example.com/리타겟팅","1","0.7",""
"2026-04-23","GOOGLE","프로모션","지역 타겟","소재 05","4090","86","56330","2.7","136350","desktop","프로모션 키워드","소재 05","https://example.com/프로모션","1.6","1.1",""
"2026-04-23","GOOGLE","콘텐츠 유입","유사 타겟","소재 08","4510","108","81000","4","236000","mobile","콘텐츠 유입 키워드","소재 08","https://example.com/콘텐츠-유입","2.4","1.6",""
"2026-04-23","GOOGLE","구매 전환","핵심 키워드","소재 11","4930","133","112385","5.7","384750","desktop","구매 전환 키워드","소재 11","https://example.com/구매-전환","3.4","2.3",""
"2026-04-23","META","리타겟팅","지역 타겟","소재 03","3930","71","42600","1.8","75600","mobile","","소재 03","https://example.com/리타겟팅","1.1","0.7",""
"2026-04-23","META","프로모션","유사 타겟","소재 06","4350","91","63245","2.8","141400","desktop","","소재 06","https://example.com/프로모션","1.7","1.1",""
"2026-04-23","META","콘텐츠 유입","핵심 키워드","소재 09","4770","114","90060","4.2","247800","mobile","","소재 09","https://example.com/콘텐츠-유입","2.5","1.7",""
"2026-04-23","META","구매 전환","경쟁사","소재 12","5190","140","123900","6","405000","desktop","","소재 12","https://example.com/구매-전환","3.6","2.4",""
"2026-04-23","KAKAO","리타겟팅","유사 타겟","소재 04","4190","75","48000","1.9","79800","mobile","","소재 04","https://example.com/리타겟팅","1.1","0.8",""
"2026-04-23","KAKAO","프로모션","핵심 키워드","소재 07","4610","97","71295","3","151500","desktop","","소재 07","https://example.com/프로모션","1.8","1.2",""
"2026-04-23","KAKAO","콘텐츠 유입","경쟁사","소재 10","5030","121","100430","4.5","265500","mobile","","소재 10","https://example.com/콘텐츠-유입","2.7","1.8",""
"2026-04-23","KAKAO","구매 전환","관심사","소재 13","5450","147","135975","6.3","425250","desktop","","소재 13","https://example.com/구매-전환","3.8","2.5",""
"2026-04-24","NAVER","리드 확보","고가치 고객","소재 01","3375","61","31720","1.5","63000","mobile","리드 확보 키워드","소재 01","https://example.com/리드-확보","0.9","0.6",""
"2026-04-24","NAVER","리타겟팅","모바일","소재 03","3795","80","49200","2.5","126250","desktop","리타겟팅 키워드","소재 03","https://example.com/리타겟팅","1.5","1",""
"2026-04-24","NAVER","프로모션","PC","소재 05","4215","101","71710","3.7","218300","mobile","프로모션 키워드","소재 05","https://example.com/프로모션","2.2","1.5",""
"2026-04-24","NAVER","콘텐츠 유입","지역 타겟","소재 07","4635","125","100625","5.4","364500","desktop","콘텐츠 유입 키워드","소재 07","https://example.com/콘텐츠-유입","3.2","2.2",""
"2026-04-24","GOOGLE","리드 확보","모바일","소재 02","3635","65","36400","1.6","67200","mobile","리드 확보 키워드","소재 02","https://example.com/리드-확보","1","0.6",""
"2026-04-24","GOOGLE","리타겟팅","PC","소재 04","4055","85","55675","2.6","131300","desktop","리타겟팅 키워드","소재 04","https://example.com/리타겟팅","1.6","1",""
"2026-04-24","GOOGLE","프로모션","지역 타겟","소재 06","4475","107","80250","4","236000","mobile","프로모션 키워드","소재 06","https://example.com/프로모션","2.4","1.6",""
"2026-04-24","GOOGLE","콘텐츠 유입","유사 타겟","소재 08","4895","132","111540","5.7","384750","desktop","콘텐츠 유입 키워드","소재 08","https://example.com/콘텐츠-유입","3.4","2.3",""
"2026-04-24","META","리드 확보","PC","소재 03","3895","70","42000","1.8","75600","mobile","","소재 03","https://example.com/리드-확보","1.1","0.7",""
"2026-04-24","META","리타겟팅","지역 타겟","소재 05","4315","91","63245","2.8","141400","desktop","","소재 05","https://example.com/리타겟팅","1.7","1.1",""
"2026-04-24","META","프로모션","유사 타겟","소재 07","4735","114","90060","4.2","247800","mobile","","소재 07","https://example.com/프로모션","2.5","1.7",""
"2026-04-24","META","콘텐츠 유입","핵심 키워드","소재 09","5155","139","123015","6","405000","desktop","","소재 09","https://example.com/콘텐츠-유입","3.6","2.4",""
"2026-04-24","KAKAO","리드 확보","지역 타겟","소재 04","4155","75","48000","1.9","79800","mobile","","소재 04","https://example.com/리드-확보","1.1","0.8",""
"2026-04-24","KAKAO","리타겟팅","유사 타겟","소재 06","4575","96","70560","3","151500","desktop","","소재 06","https://example.com/리타겟팅","1.8","1.2",""
"2026-04-24","KAKAO","프로모션","핵심 키워드","소재 08","4995","120","99600","4.4","259600","mobile","","소재 08","https://example.com/프로모션","2.6","1.8",""
"2026-04-24","KAKAO","콘텐츠 유입","경쟁사","소재 10","5415","146","135050","6.3","425250","desktop","","소재 10","https://example.com/콘텐츠-유입","3.8","2.5",""
"2026-04-25","NAVER","브랜드 검색","신규 고객","소재 01","3340","60","31200","1.5","63000","mobile","브랜드 검색 키워드","소재 01","https://example.com/브랜드-검색","0.9","0.6",""
"2026-04-25","NAVER","리드 확보","고가치 고객","소재 02","3760","79","48585","2.4","121200","desktop","리드 확보 키워드","소재 02","https://example.com/리드-확보","1.4","1",""
"2026-04-25","NAVER","리타겟팅","모바일","소재 03","4180","100","71000","3.7","218300","mobile","리타겟팅 키워드","소재 03","https://example.com/리타겟팅","2.2","1.5",""
"2026-04-25","NAVER","프로모션","PC","소재 04","4600","124","99820","5.3","357750","desktop","프로모션 키워드","소재 04","https://example.com/프로모션","3.2","2.1",""
"2026-04-25","GOOGLE","브랜드 검색","고가치 고객","소재 02","3600","65","36400","1.6","67200","mobile","브랜드 검색 키워드","소재 02","https://example.com/브랜드-검색","1","0.6",""
"2026-04-25","GOOGLE","리드 확보","모바일","소재 03","4020","84","55020","2.6","131300","desktop","리드 확보 키워드","소재 03","https://example.com/리드-확보","1.6","1",""
"2026-04-25","GOOGLE","리타겟팅","PC","소재 04","4440","107","80250","4","236000","mobile","리타겟팅 키워드","소재 04","https://example.com/리타겟팅","2.4","1.6",""
"2026-04-25","GOOGLE","프로모션","지역 타겟","소재 05","4860","131","110695","5.6","378000","desktop","프로모션 키워드","소재 05","https://example.com/프로모션","3.4","2.2",""
"2026-04-25","META","브랜드 검색","모바일","소재 03","3860","69","41400","1.7","71400","mobile","","소재 03","https://example.com/브랜드-검색","1","0.7",""
"2026-04-25","META","리드 확보","PC","소재 04","4280","90","62550","2.8","141400","desktop","","소재 04","https://example.com/리드-확보","1.7","1.1",""
"2026-04-25","META","리타겟팅","지역 타겟","소재 05","4700","113","89270","4.2","247800","mobile","","소재 05","https://example.com/리타겟팅","2.5","1.7",""
"2026-04-25","META","프로모션","유사 타겟","소재 06","5120","138","122130","5.9","398250","desktop","","소재 06","https://example.com/프로모션","3.5","2.4",""
"2026-04-25","KAKAO","브랜드 검색","PC","소재 04","4120","74","47360","1.9","79800","mobile","","소재 04","https://example.com/브랜드-검색","1.1","0.8",""
"2026-04-25","KAKAO","리드 확보","지역 타겟","소재 05","4540","95","69825","2.9","146450","desktop","","소재 05","https://example.com/리드-확보","1.7","1.2",""
"2026-04-25","KAKAO","리타겟팅","유사 타겟","소재 06","4960","119","98770","4.4","259600","mobile","","소재 06","https://example.com/리타겟팅","2.6","1.8",""
"2026-04-25","KAKAO","프로모션","핵심 키워드","소재 07","5380","145","134125","6.2","418500","desktop","","소재 07","https://example.com/프로모션","3.7","2.5",""
"2026-04-26","NAVER","구매 전환","장바구니","소재 01","3305","59","30680","1.5","63000","mobile","구매 전환 키워드","소재 01","https://example.com/구매-전환","0.9","0.6",""
"2026-04-26","NAVER","브랜드 검색","신규 고객","소재 01","3725","78","47970","2.4","121200","desktop","브랜드 검색 키워드","소재 01","https://example.com/브랜드-검색","1.4","1",""
"2026-04-26","NAVER","리드 확보","고가치 고객","소재 01","4145","99","70290","3.7","218300","mobile","리드 확보 키워드","소재 01","https://example.com/리드-확보","2.2","1.5",""
"2026-04-26","NAVER","리타겟팅","모바일","소재 01","4565","123","99015","5.3","357750","desktop","리타겟팅 키워드","소재 01","https://example.com/리타겟팅","3.2","2.1",""
"2026-04-26","GOOGLE","구매 전환","신규 고객","소재 02","3565","64","35840","1.6","67200","mobile","구매 전환 키워드","소재 02","https://example.com/구매-전환","1","0.6",""
"2026-04-26","GOOGLE","브랜드 검색","고가치 고객","소재 02","3985","84","55020","2.6","131300","desktop","브랜드 검색 키워드","소재 02","https://example.com/브랜드-검색","1.6","1",""
"2026-04-26","GOOGLE","리드 확보","모바일","소재 02","4405","106","79500","3.9","230100","mobile","리드 확보 키워드","소재 02","https://example.com/리드-확보","2.3","1.6",""
"2026-04-26","GOOGLE","리타겟팅","PC","소재 02","4825","130","109850","5.6","378000","desktop","리타겟팅 키워드","소재 02","https://example.com/리타겟팅","3.4","2.2",""
"2026-04-26","META","구매 전환","고가치 고객","소재 03","3825","69","41400","1.7","71400","mobile","","소재 03","https://example.com/구매-전환","1","0.7",""
"2026-04-26","META","브랜드 검색","모바일","소재 03","4245","89","61855","2.8","141400","desktop","","소재 03","https://example.com/브랜드-검색","1.7","1.1",""
"2026-04-26","META","리드 확보","PC","소재 03","4665","112","88480","4.1","241900","mobile","","소재 03","https://example.com/리드-확보","2.5","1.6",""
"2026-04-26","META","리타겟팅","지역 타겟","소재 03","5085","137","121245","5.9","398250","desktop","","소재 03","https://example.com/리타겟팅","3.5","2.4",""
"2026-04-26","KAKAO","구매 전환","모바일","소재 04","4085","74","47360","1.9","79800","mobile","","소재 04","https://example.com/구매-전환","1.1","0.8",""
"2026-04-26","KAKAO","브랜드 검색","PC","소재 04","4505","95","69825","2.9","146450","desktop","","소재 04","https://example.com/브랜드-검색","1.7","1.2",""
"2026-04-26","KAKAO","리드 확보","지역 타겟","소재 04","4925","118","97940","4.4","259600","mobile","","소재 04","https://example.com/리드-확보","2.6","1.8",""
"2026-04-26","KAKAO","리타겟팅","유사 타겟","소재 04","5345","144","133200","6.2","418500","desktop","","소재 04","https://example.com/리타겟팅","3.7","2.5",""
"2026-04-27","NAVER","콘텐츠 유입","관심사","소재 01","3270","59","30680","1.5","63000","mobile","콘텐츠 유입 키워드","소재 01","https://example.com/콘텐츠-유입","0.9","0.6",""
"2026-04-27","NAVER","구매 전환","장바구니","소재 24","3690","77","47355","2.4","121200","desktop","구매 전환 키워드","소재 24","https://example.com/구매-전환","1.4","1",""
"2026-04-27","NAVER","브랜드 검색","신규 고객","소재 23","4110","99","70290","3.7","218300","mobile","브랜드 검색 키워드","소재 23","https://example.com/브랜드-검색","2.2","1.5",""
"2026-04-27","NAVER","리드 확보","고가치 고객","소재 22","4530","122","98210","5.2","351000","desktop","리드 확보 키워드","소재 22","https://example.com/리드-확보","3.1","2.1",""
"2026-04-27","GOOGLE","콘텐츠 유입","장바구니","소재 02","3530","64","35840","1.6","67200","mobile","콘텐츠 유입 키워드","소재 02","https://example.com/콘텐츠-유입","1","0.6",""
"2026-04-27","GOOGLE","구매 전환","신규 고객","소재 01","3950","83","54365","2.6","131300","desktop","구매 전환 키워드","소재 01","https://example.com/구매-전환","1.6","1",""
"2026-04-27","GOOGLE","브랜드 검색","고가치 고객","소재 24","4370","105","78750","3.9","230100","mobile","브랜드 검색 키워드","소재 24","https://example.com/브랜드-검색","2.3","1.6",""
"2026-04-27","GOOGLE","리드 확보","모바일","소재 23","4790","129","109005","5.5","371250","desktop","리드 확보 키워드","소재 23","https://example.com/리드-확보","3.3","2.2",""
"2026-04-27","META","콘텐츠 유입","신규 고객","소재 03","3790","68","40800","1.7","71400","mobile","","소재 03","https://example.com/콘텐츠-유입","1","0.7",""
"2026-04-27","META","구매 전환","고가치 고객","소재 02","4210","88","61160","2.7","136350","desktop","","소재 02","https://example.com/구매-전환","1.6","1.1",""
"2026-04-27","META","브랜드 검색","모바일","소재 01","4630","111","87690","4.1","241900","mobile","","소재 01","https://example.com/브랜드-검색","2.5","1.6",""
"2026-04-27","META","리드 확보","PC","소재 24","5050","136","120360","5.8","391500","desktop","","소재 24","https://example.com/리드-확보","3.5","2.3",""
"2026-04-27","KAKAO","콘텐츠 유입","고가치 고객","소재 04","4050","73","46720","1.8","75600","mobile","","소재 04","https://example.com/콘텐츠-유입","1.1","0.7",""
"2026-04-27","KAKAO","구매 전환","모바일","소재 03","4470","94","69090","2.9","146450","desktop","","소재 03","https://example.com/구매-전환","1.7","1.2",""
"2026-04-27","KAKAO","브랜드 검색","PC","소재 02","4890","117","97110","4.3","253700","mobile","","소재 02","https://example.com/브랜드-검색","2.6","1.7",""
"2026-04-27","KAKAO","리드 확보","지역 타겟","소재 01","5310","143","132275","6.1","411750","desktop","","소재 01","https://example.com/리드-확보","3.7","2.4",""
"2026-04-28","NAVER","프로모션","경쟁사","소재 01","3235","58","30160","1.5","63000","mobile","프로모션 키워드","소재 01","https://example.com/프로모션","0.9","0.6",""
"2026-04-28","NAVER","콘텐츠 유입","관심사","소재 23","3655","77","47355","2.4","121200","desktop","콘텐츠 유입 키워드","소재 23","https://example.com/콘텐츠-유입","1.4","1",""
"2026-04-28","NAVER","구매 전환","장바구니","소재 21","4075","98","69580","3.6","212400","mobile","구매 전환 키워드","소재 21","https://example.com/구매-전환","2.2","1.4",""
"2026-04-28","NAVER","브랜드 검색","신규 고객","소재 19","4495","121","97405","5.2","351000","desktop","브랜드 검색 키워드","소재 19","https://example.com/브랜드-검색","3.1","2.1",""
"2026-04-28","GOOGLE","프로모션","관심사","소재 02","3495","63","35280","1.6","67200","mobile","프로모션 키워드","소재 02","https://example.com/프로모션","1","0.6",""
"2026-04-28","GOOGLE","콘텐츠 유입","장바구니","소재 24","3915","82","53710","2.5","126250","desktop","콘텐츠 유입 키워드","소재 24","https://example.com/콘텐츠-유입","1.5","1",""
"2026-04-28","GOOGLE","구매 전환","신규 고객","소재 22","4335","104","78000","3.8","224200","mobile","구매 전환 키워드","소재 22","https://example.com/구매-전환","2.3","1.5",""
"2026-04-28","GOOGLE","브랜드 검색","고가치 고객","소재 20","4755","128","108160","5.5","371250","desktop","브랜드 검색 키워드","소재 20","https://example.com/브랜드-검색","3.3","2.2",""
"2026-04-28","META","프로모션","장바구니","소재 03","3755","68","40800","1.7","71400","mobile","","소재 03","https://example.com/프로모션","1","0.7",""
"2026-04-28","META","콘텐츠 유입","신규 고객","소재 01","4175","88","61160","2.7","136350","desktop","","소재 01","https://example.com/콘텐츠-유입","1.6","1.1",""
"2026-04-28","META","구매 전환","고가치 고객","소재 23","4595","110","86900","4.1","241900","mobile","","소재 23","https://example.com/구매-전환","2.5","1.6",""
"2026-04-28","META","브랜드 검색","모바일","소재 21","5015","135","119475","5.8","391500","desktop","","소재 21","https://example.com/브랜드-검색","3.5","2.3",""
"2026-04-28","KAKAO","프로모션","신규 고객","소재 04","4015","72","46080","1.8","75600","mobile","","소재 04","https://example.com/프로모션","1.1","0.7",""
"2026-04-28","KAKAO","콘텐츠 유입","고가치 고객","소재 02","4435","93","68355","2.9","146450","desktop","","소재 02","https://example.com/콘텐츠-유입","1.7","1.2",""
"2026-04-28","KAKAO","구매 전환","모바일","소재 24","4855","117","97110","4.3","253700","mobile","","소재 24","https://example.com/구매-전환","2.6","1.7",""
"2026-04-28","KAKAO","브랜드 검색","PC","소재 22","5275","142","131350","6.1","411750","desktop","","소재 22","https://example.com/브랜드-검색","3.7","2.4",""
"2026-04-29","NAVER","리타겟팅","핵심 키워드","소재 01","3200","58","30160","1.5","63000","mobile","리타겟팅 키워드","소재 01","https://example.com/리타겟팅","0.9","0.6",""
"2026-04-29","NAVER","프로모션","경쟁사","소재 22","3620","76","46740","2.4","121200","desktop","프로모션 키워드","소재 22","https://example.com/프로모션","1.4","1",""
"2026-04-29","NAVER","콘텐츠 유입","관심사","소재 19","4040","97","68870","3.6","212400","mobile","콘텐츠 유입 키워드","소재 19","https://example.com/콘텐츠-유입","2.2","1.4",""
"2026-04-29","NAVER","구매 전환","장바구니","소재 16","4460","120","96600","5.2","351000","desktop","구매 전환 키워드","소재 16","https://example.com/구매-전환","3.1","2.1",""
"2026-04-29","GOOGLE","리타겟팅","경쟁사","소재 02","3460","62","34720","1.6","67200","mobile","리타겟팅 키워드","소재 02","https://example.com/리타겟팅","1","0.6",""
"2026-04-29","GOOGLE","프로모션","관심사","소재 23","3880","81","53055","2.5","126250","desktop","프로모션 키워드","소재 23","https://example.com/프로모션","1.5","1",""
"2026-04-29","GOOGLE","콘텐츠 유입","장바구니","소재 20","4300","103","77250","3.8","224200","mobile","콘텐츠 유입 키워드","소재 20","https://example.com/콘텐츠-유입","2.3","1.5",""
"2026-04-29","GOOGLE","구매 전환","신규 고객","소재 17","4720","127","107315","5.5","371250","desktop","구매 전환 키워드","소재 17","https://example.com/구매-전환","3.3","2.2",""
"2026-04-29","META","리타겟팅","관심사","소재 03","3720","67","40200","1.7","71400","mobile","","소재 03","https://example.com/리타겟팅","1","0.7",""
"2026-04-29","META","프로모션","장바구니","소재 24","4140","87","60465","2.7","136350","desktop","","소재 24","https://example.com/프로모션","1.6","1.1",""
"2026-04-29","META","콘텐츠 유입","신규 고객","소재 21","4560","109","86110","4","236000","mobile","","소재 21","https://example.com/콘텐츠-유입","2.4","1.6",""
"2026-04-29","META","구매 전환","고가치 고객","소재 18","4980","134","118590","5.8","391500","desktop","","소재 18","https://example.com/구매-전환","3.5","2.3",""
"2026-04-29","KAKAO","리타겟팅","장바구니","소재 04","3980","72","46080","1.8","75600","mobile","","소재 04","https://example.com/리타겟팅","1.1","0.7",""
"2026-04-29","KAKAO","프로모션","신규 고객","소재 01","4400","92","67620","2.9","146450","desktop","","소재 01","https://example.com/프로모션","1.7","1.2",""
"2026-04-29","KAKAO","콘텐츠 유입","고가치 고객","소재 22","4820","116","96280","4.3","253700","mobile","","소재 22","https://example.com/콘텐츠-유입","2.6","1.7",""
"2026-04-29","KAKAO","구매 전환","모바일","소재 19","5240","141","130425","6.1","411750","desktop","","소재 19","https://example.com/구매-전환","3.7","2.4",""
"2026-04-30","NAVER","리드 확보","유사 타겟","소재 01","3165","57","29640","1.4","58800","mobile","리드 확보 키워드","소재 01","https://example.com/리드-확보","0.8","0.6",""
"2026-04-30","NAVER","리타겟팅","핵심 키워드","소재 21","3585","75","46125","2.3","116150","desktop","리타겟팅 키워드","소재 21","https://example.com/리타겟팅","1.4","0.9",""
"2026-04-30","NAVER","프로모션","경쟁사","소재 17","4005","96","68160","3.6","212400","mobile","프로모션 키워드","소재 17","https://example.com/프로모션","2.2","1.4",""
"2026-04-30","NAVER","콘텐츠 유입","관심사","소재 13","4425","119","95795","5.1","344250","desktop","콘텐츠 유입 키워드","소재 13","https://example.com/콘텐츠-유입","3.1","2",""
"2026-04-30","GOOGLE","리드 확보","핵심 키워드","소재 02","3425","62","34720","1.6","67200","mobile","리드 확보 키워드","소재 02","https://example.com/리드-확보","1","0.6",""
"2026-04-30","GOOGLE","리타겟팅","경쟁사","소재 22","3845","81","53055","2.5","126250","desktop","리타겟팅 키워드","소재 22","https://example.com/리타겟팅","1.5","1",""
"2026-04-30","GOOGLE","프로모션","관심사","소재 18","4265","102","76500","3.8","224200","mobile","프로모션 키워드","소재 18","https://example.com/프로모션","2.3","1.5",""
"2026-04-30","GOOGLE","콘텐츠 유입","장바구니","소재 14","4685","126","106470","5.4","364500","desktop","콘텐츠 유입 키워드","소재 14","https://example.com/콘텐츠-유입","3.2","2.2",""
"2026-04-30","META","리드 확보","경쟁사","소재 03","3685","66","39600","1.7","71400","mobile","","소재 03","https://example.com/리드-확보","1","0.7",""
"2026-04-30","META","리타겟팅","관심사","소재 23","4105","86","59770","2.7","136350","desktop","","소재 23","https://example.com/리타겟팅","1.6","1.1",""
"2026-04-30","META","프로모션","장바구니","소재 19","4525","109","86110","4","236000","mobile","","소재 19","https://example.com/프로모션","2.4","1.6",""
"2026-04-30","META","콘텐츠 유입","신규 고객","소재 15","4945","134","118590","5.8","391500","desktop","","소재 15","https://example.com/콘텐츠-유입","3.5","2.3",""
"2026-04-30","KAKAO","리드 확보","관심사","소재 04","3945","71","45440","1.8","75600","mobile","","소재 04","https://example.com/리드-확보","1.1","0.7",""
"2026-04-30","KAKAO","리타겟팅","장바구니","소재 24","4365","92","67620","2.9","146450","desktop","","소재 24","https://example.com/리타겟팅","1.7","1.2",""
"2026-04-30","KAKAO","프로모션","신규 고객","소재 20","4785","115","95450","4.3","253700","mobile","","소재 20","https://example.com/프로모션","2.6","1.7",""
"2026-04-30","KAKAO","콘텐츠 유입","고가치 고객","소재 16","5205","141","130425","6.1","411750","desktop","","소재 16","https://example.com/콘텐츠-유입","3.7","2.4",""
"2026-05-01","NAVER","브랜드 검색","지역 타겟","소재 01","3130","56","29120","1.4","58800","mobile","브랜드 검색 키워드","소재 01","https://example.com/브랜드-검색","0.8","0.6",""
"2026-05-01","NAVER","리드 확보","유사 타겟","소재 20","3550","75","46125","2.3","116150","desktop","리드 확보 키워드","소재 20","https://example.com/리드-확보","1.4","0.9",""
"2026-05-01","NAVER","리타겟팅","핵심 키워드","소재 15","3970","95","67450","3.5","206500","mobile","리타겟팅 키워드","소재 15","https://example.com/리타겟팅","2.1","1.4",""
"2026-05-01","NAVER","프로모션","경쟁사","소재 10","4390","119","95795","5.1","344250","desktop","프로모션 키워드","소재 10","https://example.com/프로모션","3.1","2",""
"2026-05-01","GOOGLE","브랜드 검색","유사 타겟","소재 02","3390","61","34160","1.5","63000","mobile","브랜드 검색 키워드","소재 02","https://example.com/브랜드-검색","0.9","0.6",""
"2026-05-01","GOOGLE","리드 확보","핵심 키워드","소재 21","3810","80","52400","2.5","126250","desktop","리드 확보 키워드","소재 21","https://example.com/리드-확보","1.5","1",""
"2026-05-01","GOOGLE","리타겟팅","경쟁사","소재 16","4230","102","76500","3.8","224200","mobile","리타겟팅 키워드","소재 16","https://example.com/리타겟팅","2.3","1.5",""
"2026-05-01","GOOGLE","프로모션","관심사","소재 11","4650","126","106470","5.4","364500","desktop","프로모션 키워드","소재 11","https://example.com/프로모션","3.2","2.2",""
"2026-05-01","META","브랜드 검색","핵심 키워드","소재 03","3650","66","39600","1.7","71400","mobile","","소재 03","https://example.com/브랜드-검색","1","0.7",""
"2026-05-01","META","리드 확보","경쟁사","소재 22","4070","85","59075","2.6","131300","desktop","","소재 22","https://example.com/리드-확보","1.6","1",""
"2026-05-01","META","리타겟팅","관심사","소재 17","4490","108","85320","4","236000","mobile","","소재 17","https://example.com/리타겟팅","2.4","1.6",""
"2026-05-01","META","프로모션","장바구니","소재 12","4910","133","117705","5.7","384750","desktop","","소재 12","https://example.com/프로모션","3.4","2.3",""
